match_id,startTime,equipo_local,equipo_visitante,ranking_local,ranking_visitante,goles_local,goles_visitante,Local_Top_Stats_Posesión,Visitante_Top_Stats_Posesión,Local_Top_Stats_Goles esperados,Visitante_Top_Stats_Goles esperados,Local_Top_Stats_Total Remates,Visitante_Top_Stats_Total Remates,Local_Top_Stats_Remates a puerta,Visitante_Top_Stats_Remates a puerta,Local_Top_Stats_Grandes chances,Visitante_Top_Stats_Grandes chances,Local_Top_Stats_Fueras de Juego,Visitante_Top_Stats_Fueras de Juego,Local_Top_Stats_Pases completados,Visitante_Top_Stats_Pases completados,Local_Top_Stats_Tarjeta roja,Visitante_Top_Stats_Tarjeta roja,Local_Remates_Goles esperados,Visitante_Remates_Goles esperados,Local_Remates_Total Remates,Visitante_Remates_Total Remates,Local_Remates_Remates a Puerta,Visitante_Remates_Remates a Puerta,Local_Remates_Remates Fuera,Visitante_Remates_Remates Fuera,Local_Remates_Remates bloqueados,Visitante_Remates_Remates bloqueados,Local_Remates_Pelotas al poste,Visitante_Remates_Pelotas al poste,Local_Remates_Goles esperados de remates al arco,Visitante_Remates_Goles esperados de remates al arco,Local_Remates_Remates dentro del área,Visitante_Remates_Remates dentro del área,Local_Remates_Remates fuera del área,Visitante_Remates_Remates fuera del área,Local_Remates_Remates de cabeza,Visitante_Remates_Remates de cabeza,Local_Remates_Grandes chances perdidas,Visitante_Remates_Grandes chances perdidas,Local_Pases_Pases completados,Visitante_Pases_Pases completados,Local_Pases_Asistencias esperadas,Visitante_Pases_Asistencias esperadas,Local_Pases_Centros,Visitante_Pases_Centros,Local_Pases_Pases largos completados,Visitante_Pases_Pases largos completados,Local_Pases_Pases claves,Visitante_Pases_Pases claves,Local_Pases_Pases en el último tercio,Visitante_Pases_Pases en el último tercio,Local_Pases_Pases hacia atrás,Visitante_Pases_Pases hacia atrás,Local_Defensivas_Intercepciones,Visitante_Defensivas_Intercepciones,Local_Defensivas_Salvadas de portero,Visitante_Defensivas_Salvadas de portero,Local_Defensivas_Barridas ganadas,Visitante_Defensivas_Barridas ganadas,Local_Defensivas_Despejes,Visitante_Defensivas_Despejes,Local_Duelos_Duelos ganados,Visitante_Duelos_Duelos ganados,Local_Duelos_Duelos aéreos (ganados),Visitante_Duelos_Duelos aéreos (ganados),Local_Duelos_Duelos en el suelo (ganados),Visitante_Duelos_Duelos en el suelo (ganados),Local_Duelos_Faltas recibidas,Visitante_Duelos_Faltas recibidas,Local_Duelos_Regates,Visitante_Duelos_Regates,Local_Duelos_Regateado,Visitante_Duelos_Regateado,Local_Duelos_Posesiones ganadas en el último tercio,Visitante_Duelos_Posesiones ganadas en el último tercio,Local_Duelos_Posesiones perdidas,Visitante_Duelos_Posesiones perdidas,Local_Disciplinarias_Tarjeta roja,Visitante_Disciplinarias_Tarjeta roja,Local_Disciplinarias_Faltas,Visitante_Disciplinarias_Faltas,Local_Disciplinarias_Tarjeta amarilla,Visitante_Disciplinarias_Tarjeta amarilla
4313994,2025-10-13T13:45:00-05:00,Ucrania,Azerbaiyán,32,126,2,1,57,43,"2,39","0,64",22,8,7,2,3,2,0,1,441,320,0,0,"2,39","0,64",22,8,7,2,11,5,4,1,1,0,"2,57","0,02",10,2,13,6,2,0,2,2,441,320,"1,4400000000000002","0,56",7,1,17,22,13,6,78,42,70,69,8,8,1,5,10,10,13,42,11,23,4,7,7,16,7,12,3,13,13,3,5,2,138,124,0,0,12,7,3,1
4313997,2025-10-13T13:45:00-05:00,Suecia,Kosovo,38,78,0,1,68,32,"1,14","1,15",13,7,4,3,2,1,0,3,590,254,0,0,"1,14","1,15",13,7,4,3,6,4,3,0,0,1,"0,55","1,07",12,4,1,3,9,0,2,1,590,254,"1,65","0,34",12,1,25,28,12,2,108,43,96,63,7,17,2,4,6,7,10,48,6,12,4,7,2,5,10,16,12,3,3,12,2,1,159,125,0,0,16,10,0,2
4402251,2025-10-13T13:45:00-05:00,Irlanda del Norte,Alemania,70,10,0,1,32,68,"0,48","0,91",12,11,3,2,0,2,1,0,155,455,0,0,"0,48","0,91",12,11,3,2,5,5,4,4,0,0,"1,01","1,1400000000000001",5,7,7,4,1,2,0,1,155,455,"0,23000000000000004","0,6800000000000002",1,4,23,27,6,8,54,65,29,90,3,5,1,3,12,5,35,28,25,27,11,15,14,12,14,18,7,1,1,7,3,3,137,136,0,0,18,14,4,2
4402252,2025-10-13T13:45:00-05:00,Islandia,Francia,74,3,2,2,30,70,"1,19","1,79",4,20,2,9,2,4,1,1,248,655,0,0,"1,19","1,79",4,20,2,9,1,8,1,3,0,0,"1,75","2,1",4,13,0,7,0,3,1,4,248,655,"0,39000000000000007","1,8300000000000003",1,7,18,26,3,14,36,93,60,96,10,9,6,0,4,5,47,14,13,19,9,10,4,9,12,16,2,6,6,2,0,4,102,132,0,0,16,12,1,1
4313992,2025-10-13T13:45:00-05:00,Gales,Bélgica,37,9,2,4,62,38,"0,87","3,12",9,16,3,6,2,1,0,1,412,241,0,0,"0,87","3,12",9,16,3,6,3,6,3,4,0,0,"0,82","2,2700000000000005",7,13,2,3,3,1,0,0,412,241,"1,29",1,8,3,9,27,9,11,59,44,81,72,4,5,2,1,13,9,18,35,25,19,11,7,14,12,5,7,6,11,11,6,3,3,129,114,0,0,10,6,2,1
4497741,2025-10-13T19:00:00-05:00,Honduras,Haití,65,83,3,0,43,57,0,0,20,12,8,3,4,0,1,0,231,329,0,0,0,0,20,12,8,3,10,4,2,5,0,0,0,0,0,0,0,0,0,0,2,0,231,329,0,0,4,3,38,27,16,6,64,60,54,57,18,4,3,5,12,10,19,19,21,25,8,9,13,16,16,18,6,2,2,6,1,4,114,120,0,0,18,16,3,0
4534669,2025-10-14T05:30:00-05:00,Japón,Brasil,18,6,3,2,33,67,"2,49","0,61",15,8,6,4,2,1,3,3,294,669,0,0,"2,49","0,61",15,8,6,4,2,2,7,2,1,0,"2,35","0,8",10,5,5,3,2,0,2,0,294,669,"1,63","0,9700000000000001",5,1,14,20,12,8,49,65,53,100,12,5,2,3,12,8,21,23,9,19,3,7,6,12,7,9,7,10,10,7,6,1,107,109,0,0,10,7,1,1
4450789,2025-10-14T06:00:00-05:00,Corea del Sur,Paraguay,25,40,2,0,57,43,"2,04","1,66",8,10,3,1,2,0,1,2,503,346,0,0,"2,04","1,66",8,10,3,1,4,7,1,2,0,1,"2,41","0,73",5,6,3,4,1,1,1,2,503,346,"0,8700000000000001","0,37",1,2,57,15,7,4,77,36,108,58,3,8,1,1,3,7,22,11,8,3,6,2,2,1,7,19,5,1,1,5,5,2,100,105,0,0,20,8,2,1
4597761,2025-10-14T10:00:00-05:00,Irán,Tanzania,20,113,2,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
4034421,2025-10-14T11:00:00-05:00,Sudáfrica,Ruanda,60,127,3,0,63,37,0,0,12,4,5,0,4,0,0,4,496,279,0,0,0,0,12,4,5,0,6,3,1,1,0,1,0,0,0,0,0,0,0,0,3,0,496,279,0,0,6,0,18,13,9,3,55,24,91,42,7,9,0,2,10,4,10,14,11,4,6,2,5,2,19,11,8,4,4,8,1,2,82,78,0,0,12,19,3,4
4383760,2025-10-14T11:00:00-05:00,Noruega,Nueva Zelanda,31,85,1,1,65,35,"1,23","1,46",23,9,6,5,2,3,0,3,485,234,0,0,"1,23","1,46",23,9,6,5,5,3,12,1,1,1,"1,6500000000000001","1,47",15,6,8,3,3,2,1,3,485,234,"0,95","0,87",6,3,30,19,21,7,65,33,112,43,5,6,4,5,10,7,21,22,8,9,3,5,5,4,13,10,11,4,4,11,2,5,111,118,0,0,11,13,1,1
4034411,2025-10-14T11:00:00-05:00,Argelia,Uganda,28,88,2,1,65,35,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
4547441,2025-10-14T12:00:00-05:00,Albania,Jordania,66,63,4,2,59,41,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4521317,2025-10-14T12:00:00-05:00,Rusia,Bolivia,35,77,3,0,45,55,"3,06","1,25",15,18,8,4,5,1,3,2,328,410,0,0,"3,06","1,25",15,18,8,4,5,8,2,6,0,0,"3,58","0,64",11,9,4,9,2,5,4,1,328,410,"2,4299999999999997","0,65",1,6,27,31,10,14,43,55,64,90,10,5,4,4,15,15,18,6,8,12,4,3,4,9,10,15,4,5,5,4,15,5,120,135,0,0,16,10,1,0
4490714,2025-10-14T12:00:00-05:00,Qatar,Emiratos Árabes,57,68,2,1,41,59,"0,49","0,81",7,15,3,4,2,1,0,1,211,346,1,0,"0,49","0,81",7,15,3,4,3,9,1,2,0,0,"1,09","1,72",6,10,1,5,3,6,1,1,211,346,"0,32000000000000006","1,1199999999999999",5,6,17,26,4,12,45,48,43,58,4,5,3,1,12,3,24,28,31,32,17,20,14,12,13,6,3,5,5,3,1,2,100,109,1,0,7,13,2,3
4490710,2025-10-14T13:45:00-05:00,Arabia Saudita,Irak,61,56,0,0,62,38,"0,69","0,27",15,4,4,1,2,1,4,2,423,227,0,0,"0,69","0,27",15,4,4,1,8,0,3,3,0,0,"1,1700000000000002","0,19",8,2,7,2,0,0,2,1,423,227,"0,8000000000000002","0,12000000000000001",5,2,33,16,13,2,81,49,78,40,6,8,1,4,10,14,33,36,36,16,18,7,18,9,13,12,15,5,5,15,7,0,139,137,0,0,13,13,4,2
4402250,2025-10-14T13:45:00-05:00,Italia,Israel,12,76,3,0,52,48,"2,23","0,69",16,8,6,2,2,1,2,0,415,392,0,0,"2,23","0,69",16,8,6,2,4,5,6,1,0,1,"3,19","0,39",10,6,6,2,2,0,2,1,415,392,"1,9400000000000004","0,5900000000000001",7,1,13,23,11,8,51,31,80,60,6,13,2,2,8,4,11,26,5,6,3,1,2,5,10,11,3,6,6,3,4,1,95,84,0,0,12,10,2,1
4402248,2025-10-14T13:45:00-05:00,Portugal,Hungría,5,41,2,2,65,35,"2,65","1,81",20,17,8,7,4,3,1,1,544,246,0,0,"2,65","1,81",20,17,8,7,8,8,4,2,2,1,"2,7","2,93",11,11,9,6,3,5,2,1,544,246,2,"1,1800000000000002",7,8,23,20,18,12,51,35,99,35,4,3,4,6,5,11,19,28,12,20,11,14,1,6,12,7,4,8,8,4,3,0,105,88,0,0,7,12,2,2
4313991,2025-10-14T13:45:00-05:00,Turquía,Georgia,22,72,4,1,45,55,"1,95","0,97",10,12,6,3,4,2,2,2,341,437,0,0,"1,95","0,97",10,12,6,3,3,3,1,6,0,1,"1,8699999999999999","0,5800000000000001",9,7,1,5,3,1,1,1,341,437,"1,0800000000000003","0,9300000000000002",6,7,23,24,9,12,59,45,66,93,10,12,2,1,13,5,23,26,18,6,7,3,11,3,16,13,4,8,8,4,7,1,137,136,0,0,14,16,1,1
4313990,2025-10-14T13:45:00-05:00,Irlanda,Armenia,59,107,1,0,49,51,"2,34","0,24",17,4,6,1,5,1,3,2,376,401,0,1,"2,34","0,24",17,4,6,1,8,1,3,2,1,0,"1,46","0,02",15,1,2,3,9,0,5,1,376,401,"2,1099999999999994","0,17",12,1,18,16,14,3,49,53,75,67,6,12,1,5,15,9,8,25,20,15,10,6,10,9,5,12,7,6,6,7,10,0,130,135,0,1,12,5,4,0
4402249,2025-10-14T13:45:00-05:00,España,Bulgaria,2,87,4,0,78,22,"3,87","0,38",33,3,11,0,7,1,3,0,758,176,0,0,"3,87","0,38",33,3,11,0,12,3,10,0,1,0,"2,64",0,23,2,10,2,5,0,6,1,758,176,"2,979999999999999","0,22",5,0,23,25,21,3,108,34,129,43,3,6,0,8,4,4,5,52,6,9,3,2,3,7,6,7,3,6,6,3,11,1,109,84,0,0,7,6,0,0
4034399,2025-10-14T14:00:00-05:00,Costa de Marfil,Kenia,33,109,3,0,57,43,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4034420,2025-10-14T14:00:00-05:00,Senegal,Mauritania,15,115,4,0,60,40,0,0,0,0,12,4,0,0,0,0,0,0,0,0,0,0,0,0,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
4034404,2025-10-14T14:00:00-05:00,Marruecos,República del Congo,7,134,1,0,77,23,0,0,18,1,5,0,2,0,1,2,700,157,0,0,0,0,18,1,5,0,7,1,6,0,0,0,0,0,0,0,0,0,0,0,2,0,700,157,0,0,10,0,40,18,13,0,126,32,139,33,12,12,0,4,6,16,6,29,10,6,5,3,5,3,15,9,7,3,3,7,2,0,111,99,0,0,9,17,1,3
4034418,2025-10-14T14:00:00-05:00,RD Congo,Sudán,45,117,1,0,60,40,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
4497737,2025-10-14T18:00:00-05:00,Curazao,Trinidad y Tobago,82,103,1,1,48,52,0,0,9,17,1,7,1,5,2,1,203,237,0,0,0,0,9,17,1,7,5,6,3,5,1,1,0,0,0,0,0,0,0,0,1,5,203,237,0,0,4,3,39,29,7,13,45,65,45,44,12,18,6,0,16,11,13,23,24,0,6,0,18,0,11,14,1,3,3,1,2,4,139,139,0,0,15,11,3,1
4544134,2025-10-14T19:00:00-05:00,Puerto Rico,Argentina,156,1,0,6,31,69,"0,21","2,87",5,25,3,11,0,4,3,3,273,671,0,0,"0,21","2,87",5,25,3,11,1,8,1,6,0,1,"0,41000000000000003","4,12",1,16,5,9,0,3,0,1,273,671,"0,01","3,77",0,3,28,12,2,22,28,101,59,93,12,7,5,3,8,11,23,4,2,0,1,0,1,0,12,4,6,8,8,6,0,5,87,89,0,0,4,12,0,0
4464988,2025-10-14T19:30:00-05:00,Colombia,Canadá,13,30,0,0,60,40,"1,15","0,08",6,4,1,1,1,0,0,1,430,252,0,0,"1,15","0,08",6,4,1,1,4,2,1,1,1,0,"0,08","0,07",4,0,2,4,1,0,3,0,430,252,"0,38000000000000006","0,24000000000000005",2,1,29,14,2,4,51,46,77,44,10,10,1,1,10,21,25,14,21,23,7,6,14,17,17,19,7,6,6,7,1,8,131,125,0,0,20,18,0,3
4485669,2025-10-14T20:00:00-05:00,Estados Unidos,Australia,17,27,2,1,64,36,"0,99","0,75",10,9,4,3,2,0,3,4,513,255,0,0,"0,99","0,75",10,9,4,3,5,2,1,4,0,0,"2,01","0,64",6,6,4,3,1,2,1,0,513,255,"1,3800000000000001","0,39000000000000007",3,3,16,10,10,2,57,38,95,44,5,11,2,2,7,12,10,12,10,12,7,7,3,5,9,14,3,3,3,3,5,4,111,109,0,0,16,10,1,1
4497740,2025-10-14T20:00:00-05:00,Panamá,Surinam,34,124,1,1,68,32,0,0,28,8,8,4,5,1,0,3,512,207,0,0,0,0,28,8,8,4,14,2,6,1,0,0,0,0,0,0,0,0,0,0,6,1,512,207,0,0,12,0,33,32,22,7,88,54,74,42,5,13,3,7,6,10,9,51,19,18,8,9,11,9,11,13,13,5,6,13,8,1,155,126,0,0,14,11,0,1
4523742,2025-10-14T21:30:00-05:00,México,Ecuador,14,24,1,1,54,46,"1,34","1,07",13,7,4,5,3,1,0,1,354,296,0,0,"1,34","1,07",13,7,4,5,6,2,3,0,0,0,"0,47","1,14",9,4,4,3,3,1,2,1,354,296,"0,9400000000000002","0,16",4,1,28,24,11,5,34,35,46,56,12,6,4,3,13,6,9,14,3,5,1,2,2,3,14,11,2,4,4,2,7,0,108,119,0,0,12,14,2,4
4606032,2025-11-12T11:45:00-05:00,Túnez,Mauritania,46,115,1,1,64,36,0,0,12,5,4,1,0,0,0,0,0,0,0,0,0,0,12,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
4523741,2025-11-12T12:00:00-05:00,Rusia,Perú,35,51,1,1,56,44,"1,39","0,11",9,3,4,2,2,0,1,2,434,333,0,0,"1,39","0,11",9,3,4,2,3,0,2,1,0,0,"1,28","0,07",5,1,4,2,1,0,1,0,434,333,"1,99","0,18",3,0,29,35,8,3,75,78,83,71,12,9,1,3,5,10,8,25,11,21,4,7,7,14,8,18,7,5,5,7,7,0,152,135,0,0,19,8,4,3
4600039,2025-11-13T11:00:00-05:00,Emiratos Árabes,Irak,68,56,1,1,51,49,"1,33","0,58",19,10,4,5,1,2,3,1,300,284,0,0,"1,33","0,58",19,10,4,5,8,2,7,3,0,0,"0,5700000000000001","0,8900000000000001",12,6,7,4,4,1,1,2,300,284,"1,43","0,42000000000000004",6,0,23,27,13,8,53,60,51,57,6,4,4,3,14,7,27,24,17,19,10,9,7,10,10,8,2,6,6,2,5,2,112,125,0,0,9,11,0,1
4598142,2025-11-13T11:00:00-05:00,Irán,Cabo Verde,20,67,0,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
4609146,2025-11-13T11:30:00-05:00,Argelia,Zimbabue,28,130,3,1,53,47,0,0,8,1,0,1,0,0,0,0,0,0,0,0,0,0,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4313984,2025-11-13T12:00:00-05:00,Noruega,Estonia,31,128,4,1,68,32,"1,98","0,72",18,6,7,3,5,1,2,1,602,252,0,0,"1,98","0,72",18,6,7,3,5,1,6,2,1,1,"3,2","1,25",15,4,3,2,8,0,2,0,602,252,"2,2500000000000004","0,09",10,1,14,12,13,5,73,37,97,54,3,6,2,3,4,13,14,30,36,13,18,6,18,7,17,9,10,6,6,10,8,3,112,99,0,0,9,17,0,0
4313985,2025-11-13T12:00:00-05:00,Armenia,Hungría,107,41,0,1,48,52,"0,36","0,96",5,15,1,3,1,1,3,2,341,355,0,0,"0,36","0,96",5,15,1,3,1,6,3,6,0,0,"0,03","0,55",4,12,1,3,0,4,1,0,341,355,"0,4800000000000001","1,31",2,11,19,34,4,14,53,63,60,81,6,11,2,1,11,9,20,18,27,38,8,23,19,15,10,16,6,2,2,6,6,11,130,141,0,0,18,10,1,1
4402245,2025-11-13T14:45:00-05:00,Irlanda,Portugal,59,5,2,0,23,77,"1,96","1,6",14,27,3,5,2,0,3,2,164,732,0,1,"1,96","1,6",14,27,3,5,6,10,5,12,1,0,"1,7000000000000002","1,71",13,14,1,13,4,3,1,1,164,732,"1,53","1,8200000000000003",7,4,18,11,11,18,36,70,43,127,13,7,5,1,6,10,38,10,12,9,8,7,4,2,6,4,5,5,5,5,0,4,102,113,0,1,5,6,2,2
4402246,2025-11-13T14:45:00-05:00,Francia,Ucrania,3,32,4,0,71,29,"3,5","0,04",25,1,10,0,6,0,0,1,662,222,0,0,"3,5","0,04",25,1,10,0,8,0,7,1,2,0,"4,26",0,11,1,14,0,0,0,6,0,662,222,"2,59","0,06",1,0,17,23,21,1,65,25,125,58,8,10,0,6,7,11,8,23,16,10,8,4,8,6,10,9,13,4,4,13,6,1,112,110,0,0,9,10,1,2
4402247,2025-11-13T14:45:00-05:00,Moldavia,Italia,159,12,0,2,23,77,"0,41","2,56",3,28,1,9,1,2,1,1,147,633,0,0,"0,41","2,56",3,28,1,9,1,11,1,8,0,0,"0,27","1,54",1,21,2,7,0,7,1,2,147,633,"0,18000000000000002","4,21",1,20,14,44,2,22,24,65,35,114,14,6,8,1,3,2,67,10,14,24,6,12,8,12,8,13,4,8,8,4,4,5,104,138,0,0,13,8,3,0
4497734,2025-11-13T19:00:00-05:00,Bermuda,Curazao,168,82,0,7,31,69,0,0,5,27,1,15,0,1,0,4,162,455,0,0,0,0,5,27,1,15,3,7,1,5,0,0,0,0,0,0,0,0,0,0,0,0,162,455,0,0,3,6,15,28,4,17,43,62,39,100,6,11,8,1,11,11,16,7,3,10,1,4,2,6,8,18,8,8,8,8,2,7,113,107,0,0,20,8,5,1
4541184,2025-11-13T19:30:00-05:00,Canadá,Ecuador,30,24,0,0,24,76,"0,66","0,42",4,4,1,0,1,2,3,0,124,564,1,0,"0,66","0,42",4,4,1,0,1,4,2,0,0,0,"0,63",0,3,3,1,1,0,1,1,2,124,564,"0,38","0,73",2,4,16,20,2,3,34,65,29,75,8,8,0,1,11,9,22,21,13,6,5,4,8,2,20,9,1,4,4,1,0,2,111,106,1,0,9,20,1,3
4497736,2025-11-13T21:00:00-05:00,Guatemala,Panamá,97,34,2,3,62,38,0,0,24,10,8,5,3,0,1,2,380,206,0,0,0,0,24,10,8,5,9,4,7,0,0,0,0,0,0,0,0,0,0,0,2,0,380,206,0,0,7,0,17,30,14,5,72,55,38,31,12,10,3,5,11,10,20,50,35,32,14,16,21,16,9,10,5,6,6,5,5,3,145,143,0,0,10,10,0,2
4497732,2025-11-13T21:00:00-05:00,Haití,Costa Rica,83,52,1,0,47,53,0,0,9,14,3,6,1,2,1,2,295,346,0,0,0,0,9,14,3,6,4,2,2,5,0,1,0,0,0,0,0,0,0,0,0,2,295,346,0,0,1,4,21,22,6,9,48,74,66,50,14,7,6,2,9,11,32,13,15,22,8,15,7,7,11,17,6,4,4,5,2,2,148,154,0,0,20,11,2,1
4602626,2025-11-14T05:20:00-05:00,Japón,Ghana,18,73,2,0,51,49,1,"0,36",14,7,5,2,1,0,1,1,447,412,0,0,1,"0,36",14,7,5,2,8,2,1,3,0,0,"0,91","0,11",9,3,5,4,2,0,0,0,447,412,"0,79","0,2800000000000001",3,2,9,25,13,5,59,36,92,96,14,20,2,3,12,9,10,8,17,12,4,4,13,8,12,14,4,2,2,4,6,4,105,120,0,0,14,13,0,0
4548663,2025-11-14T06:00:00-05:00,Corea del Sur,Bolivia,25,77,2,0,59,41,"1,56","0,25",12,6,5,4,2,0,5,3,357,245,0,0,"1,56","0,25",12,6,5,4,2,1,5,1,0,0,"2,05","0,61",8,3,4,3,2,0,2,0,357,245,"0,71","0,1",2,0,22,12,9,5,44,26,71,66,6,5,4,3,17,8,11,17,3,7,3,1,0,6,16,18,4,8,8,4,8,5,129,119,0,0,18,17,2,2
4606264,2025-11-14T09:00:00-05:00,Egipto,Argelia,29,28,3,2,51,49,0,0,4,2,1,1,0,0,0,0,0,0,0,0,0,0,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
4609382,2025-11-14T10:00:00-05:00,Omán,Sudán,79,117,2,0,62,38,0,0,11,11,3,2,0,0,0,0,0,0,0,0,0,0,11,11,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4607400,2025-11-14T11:00:00-05:00,Angola,Argentina,89,1,0,2,34,66,"0,49","1,5",7,8,2,3,1,2,2,4,211,461,0,0,"0,49","1,5",7,8,2,3,4,3,2,2,0,0,"0,11","1,45",5,6,2,2,1,0,2,1,211,461,"0,36000000000000004","0,9400000000000002",4,0,22,25,6,8,28,41,40,95,9,14,1,2,7,7,13,15,0,0,0,0,0,0,16,11,6,4,4,6,4,7,81,76,0,0,12,16,1,1
4598141,2025-11-14T11:00:00-05:00,Egipto,Uzbekistán,29,50,0,2,68,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4609149,2025-11-14T11:30:00-05:00,Arabia Saudita,Costa de Marfil,61,33,1,0,39,61,"0,51","0,24",3,7,0,2,0,0,0,0,96,109,0,0,"0,51","0,24",3,7,0,2,0,1,0,0,0,0,"0,49",0,2,1,0,0,0,0,1,0,96,109,0,0,0,0,4,6,0,0,7,13,15,19,1,6,0,0,2,4,4,6,0,0,0,0,0,0,4,1,3,1,1,3,2,1,28,26,0,0,1,4,1,1
4606033,2025-11-14T11:45:00-05:00,Túnez,Jordania,46,63,3,2,59,41,0,0,12,8,3,4,0,0,0,0,0,0,0,1,0,0,12,8,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
4608335,2025-11-14T14:00:00-05:00,Marruecos,Mozambique,7,102,1,0,66,34,"1,54","0,36",18,3,5,0,1,1,0,1,528,254,0,0,"1,54","0,36",18,3,5,0,8,2,5,1,1,0,"0,8600000000000001",0,14,2,4,1,6,1,2,1,528,254,"1,89","0,18",7,1,38,16,15,2,82,17,93,49,6,8,0,4,11,5,7,33,7,6,3,4,4,2,8,16,5,8,8,5,4,0,92,90,0,0,16,9,0,0
4402244,2025-11-14T14:45:00-05:00,Croacia,Islas Feroe,11,125,3,1,81,19,"2,71","0,2",20,4,4,4,3,0,1,1,567,83,0,0,"2,71","0,2",20,4,4,4,12,0,4,0,2,0,"1,3900000000000001","0,6200000000000001",14,3,6,1,6,1,2,0,567,83,"2,0700000000000003","0,13",8,2,28,16,12,3,89,31,105,16,4,12,3,1,4,5,14,56,19,17,12,9,7,8,11,7,8,0,0,8,3,0,118,94,0,0,9,11,0,2
4402243,2025-11-14T14:45:00-05:00,Luxemburgo,Alemania,98,10,0,2,35,65,"0,78","1,82",7,14,1,7,1,3,0,2,241,523,0,0,"0,78","1,82",7,14,1,7,4,4,2,3,0,1,"0,28","3,36",6,10,1,4,0,1,1,1,241,523,"0,9600000000000001","1,1600000000000001",2,0,32,22,4,12,42,48,61,86,9,7,5,1,10,6,29,28,15,17,6,6,9,11,10,11,4,11,11,4,1,3,111,117,0,0,11,10,3,2
